,Y,training,Y_Z,LTV,LTV_Z,LTV_LR,LTV_1,LTV_0,segment
96,0.0295263564,1,-0.02166148258488763,0.2058552189,-1.4623947334078513,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
97,0.0059883262,1,-0.38754827479230103,0.1949352131,-1.5032675426114641,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
98,0.0,1,-1.045573365050051,0.21368793100000005,-1.4407048829260747,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
99,0.0781979448,1,0.23448155025205644,0.1583774608,-1.6210400368308102,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
100,0.051068117,1,0.13827438810840467,0.1935542913,-1.5079666380980619,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
101,0.9928084147,1,1.506371937855493,0.1950292239,-1.4962805275181985,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
102,0.4296130401,1,0.7228753309227305,0.1950292239,-1.4962805275181985,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
103,1.0,0,1.894713255694383,0.1583409664,-1.6266942437688299,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
104,0.0408316208,1,0.07390741783283832,0.1755197414,-1.5594514820795382,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
105,0.0230718417,1,-0.08872449626835148,0.1755197414,-1.5594514820795382,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
106,0.5807080582999999,1,0.9415447539578887,0.15990734939999998,-1.615437184694201,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
107,0.1137826107,0,0.3111386653899225,0.200698013,-1.4825215679870152,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
108,0.1793137222,1,0.40886404767790846,0.200698013,-1.4825215679870152,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
109,0.0499668958,1,0.12734850433606967,0.2120175925,-1.4449886482098762,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
110,0.0317830086,1,-0.004922699132904636,0.17063442010000002,-1.574947524386779,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
111,0.0149308517,1,-0.2112672822340144,0.17063442010000002,-1.574947524386779,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
112,0.7445294403,1,1.148919540262345,0.2075411339,-1.4580017073101041,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
113,0.0833169393,1,0.24664289648443752,0.17162065640000002,-1.5671524641665433,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
114,0.0073809795,0,-0.3506586348668028,0.1811614069,-1.5222675159252828,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
115,0.0073625705,0,-0.3517057925724289,0.1847155494,-1.5174660271181462,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
116,0.1891705722,1,0.42174263241238413,0.2099011762,-1.4492990953366953,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
117,0.0,1,-1.045573365050051,0.2083757524,-1.453636639870954,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
118,0.3077682137,1,0.5676003595985073,0.1627165019,-1.6098845901310652,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
119,0.092191784,0,0.2700561629561143,0.1757610002,-1.5518418883707907,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
120,0.0190658338,1,-0.15021243572553383,0.1989809358,-1.4893658041644768,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
121,0.1052515894,1,0.29259068405689087,0.17895595890000002,-1.5319771935919828,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
122,0.017919498500000002,1,-0.16516536491991615,0.203546476,-1.475746082200174,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
123,0.5545832750999999,0,0.9083226541636124,0.2056719663,-1.4668161645107167,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
124,0.0106414747,1,-0.2833547014727098,0.2054346635,-1.471266457908618,-1.7886015145208363,3.490428515390098,3.490428515390098,4.0
125,0.012390893,1,-0.24055777606668882,0.149695421,-1.6587630507775502,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
126,0.0062238915,1,-0.3790715650184331,0.149695421,-1.6587630507775502,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
127,0.0672287831,1,0.2032200024380522,0.1156026819,-1.8694730421547376,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
128,0.0153391954,1,-0.20422518232828046,0.1348537677,-1.7456658042335205,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
129,1.0,1,1.894713255694383,0.0994020308,-1.9243156734431752,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
130,0.0011365155,1,-0.5332323628378073,0.1397766331,-1.7054472411796162,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
131,0.0070848316,1,-0.3558982957730127,0.102892483,-1.9053928160034639,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
132,0.1326718507,1,0.3433392135315522,0.1381995141,-1.721867395012105,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
133,0.1334999965,0,0.3475194622598913,0.1381995141,-1.721867395012105,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
134,0.009484764,1,-0.304944419708036,0.1168124893,-1.8608594221805799,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
135,0.1717188529,1,0.40031597653749795,0.1035393129,-1.8961816484868859,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
136,0.0019752005,1,-0.4928021436529112,0.1363124118,-1.731946762804869,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
137,0.0,0,-1.045573365050051,0.1051638563,-1.8826594812115198,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
138,0.0020639447,1,-0.48725148243104904,0.1051638563,-1.8826594812115198,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
139,0.1621716784,1,0.3896717866422253,0.0969345437,-1.9540608161901147,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
140,1.0,1,1.894713255694383,0.1215041119,-1.811871622968343,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
141,0.0363448019,1,0.049246691083871516,0.15065814730000002,-1.6498478974296966,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
142,0.0094514741,1,-0.30700785677803166,0.1294409525,-1.7668817223894955,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
143,0.0019904654,1,-0.49169080157190437,0.1456316616,-1.6739214036689931,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
144,1.0,1,1.894713255694383,0.130190791,-1.7526503685315242,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
145,0.0101823908,1,-0.29464649072875365,0.140132742,-1.6958117056106208,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
146,0.0262502177,1,-0.0551619697158444,0.140132742,-1.6958117056106208,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
147,0.0274357982,1,-0.04136229672518314,0.124772327,-1.8041165637698808,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
148,0.0235827951,1,-0.0827955094274759,0.124901635,-1.7926835612966878,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
149,0.0236406759,1,-0.08180763348381226,0.124901635,-1.7926835612966878,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
150,0.0029741790000000004,1,-0.4673912902779134,0.117711673,-1.8317509535538656,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
151,0.0598675084,0,0.1791547637892306,0.117711673,-1.8317509535538656,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
152,0.0,1,-1.045573365050051,0.0992107476,-1.9340414921309237,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
153,0.0227520111,1,-0.09564560655578747,0.12772436210000002,-1.7741336977314395,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
154,0.4146575597,1,0.6912711958528405,0.1493087321,-1.667812026704674,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
155,0.0083106327,1,-0.3318741518682795,0.1449426029,-1.6863310907303384,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
156,0.0078942699,1,-0.3402079635640825,0.1171896419,-1.84403504803068,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
157,0.1594764848,1,0.3854265090798691,0.1453348107,-1.6800939055965647,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
158,0.0069809015,0,-0.36009706400432934,0.0992105447,-1.9439537722619462,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
159,0.5423591342,0,0.8833224858054379,0.1205477679,-1.8197372063593196,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
160,0.3471329404,0,0.6145006786608213,0.1002458836,-1.9147685437617472,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
161,0.2124464067,1,0.4586238307092686,0.1168243175,-1.8523816948038738,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
162,0.0056672859,1,-0.3981835457181011,0.1355691268,-1.7387653769230054,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
163,0.0117666122,1,-0.25884083192644863,0.1296149415,-1.7597214961963141,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
164,0.1881742632,1,0.42066677087246795,0.12579613,-1.7814801955012587,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
165,0.0125071709,1,-0.23954446085526687,0.1395262567,-1.7119599822203857,-1.7886015145208363,2.3978952727983707,2.995732273553991,4.0
166,0.0038250405,1,-0.4444511798340444,0.305956264,-1.1105847420222759,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
167,0.0152054654,0,-0.20724196473909628,0.3075353629,-1.0994424214765968,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
168,0.0113723559,1,-0.26597400368682017,0.3022811528,-1.1190328345424323,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
169,0.2336734638,1,0.4817157929813357,0.2946717428,-1.1419612508630403,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
170,0.0200930487,1,-0.13529301915326236,0.3278955621,-1.036562816486445,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
171,0.034765470699999995,1,0.03249540107686456,0.3278955621,-1.036562816486445,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
172,0.0536582529,1,0.1492168038502675,0.3112173379,-1.0816217415272973,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
173,0.0505894963,0,0.13330610936485912,0.3112173379,-1.0816217415272973,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
174,0.0504665201,1,0.1313197257048834,0.3097927333,-1.0898036679213186,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
175,0.08650346699999999,1,0.2568052154078091,0.3097927333,-1.0898036679213186,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
176,0.0120933507,1,-0.24968887084619829,0.3272442545,-1.043056451193608,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
177,0.7865461129000001,1,1.1938884592516068,0.3157898867,-1.0694828726096792,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
178,0.0176709891,1,-0.16816028016779147,0.3243964527,-1.0588235533293389,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
179,1.0,1,1.894713255694383,0.2975045551,-1.1332932425851017,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
180,0.6845788584,1,1.084635178538724,0.3065056186,-1.106390271935481,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
181,0.6178269102,1,0.996655704175338,0.3065056186,-1.106390271935481,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
182,0.0383988528,0,0.059106548601211804,0.2952247047,-1.1390624031919054,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
183,0.8468797495999999,1,1.2435411157920253,0.3163594,-1.0668066766117226,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
184,0.006306640400000001,1,-0.3769566604121433,0.3125415363,-1.074858373279859,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
185,0.0067756996,1,-0.3632503075160042,0.3119021487,-1.0775578060690418,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
186,0.0616903729,1,0.18716430005640164,0.2975103613,-1.1304227577014854,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
187,0.0044211983,0,-0.4271292997089203,0.324737408,-1.0548571861413059,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
188,0.0044273237,0,-0.42605097930798275,0.324737408,-1.0548571861413059,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
189,0.1305636826,1,0.3381223170826421,0.3269835783,-1.0469738316005568,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
190,0.1117694295,1,0.304944419708036,0.3269835783,-1.0469738316005568,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
191,0.0212459139,1,-0.11941201916341482,0.3267115373,-1.0509073449835964,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
192,0.0156450226,1,-0.20221502783671136,0.30371669030000004,-1.116207950313842,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
193,0.3296875269,1,0.5873747000381213,0.2945953438,-1.146327602925378,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
194,0.2202877837,1,0.4673912902779134,0.2945953438,-1.146327602925378,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
195,0.0599152228,1,0.18015531698238946,0.3006921257,-1.1261344122781147,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
196,0.0015405876000000002,1,-0.5151596296943924,0.3006921257,-1.1261344122781147,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
197,0.0039343805,1,-0.4433647008232926,0.30183304,-1.1218666769639816,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
198,0.018138811,0,-0.16217193039654515,0.3066008289,-1.1022151774165194,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
199,0.0014579316,1,-0.5219168854583017,0.3197634156,-1.0614770787537595,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
200,0.0272988573,1,-0.043333135132538426,0.3049998319,-1.113391945419266,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
201,0.4697527827,1,0.771026405350413,0.3134224893,-1.072166750275834,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
202,0.0594725422,0,0.17715419430068644,0.3278255743,-1.0404537323536944,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
203,0.013444469099999998,0,-0.22538334342471517,0.31731649370000004,-1.0641380993771923,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
204,0.016168774099999998,1,-0.19418248992687856,0.3081358183,-1.0939221186500505,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
205,0.0017221760999999998,1,-0.5050675524199162,0.31027723620000003,-1.0857036195592014,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
206,0.0656329999,0,0.19819716037416268,0.3077457125,-1.0966780925759128,-1.5600088089785915,3.490428515390098,3.490428515390098,4.0
