,Unnamed: 0,Y,training,Y_Z,LTV,LTV_Z,LTV_LR,LTV_1,LTV_0,segment,mu,p0,p1,LGD_hat,deciles
56,56,0.41634061969999997,1,0.6950268234282586,0.2312193038,-1.3524791381057748,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
57,57,0.4961301868,1,0.8141591047203641,0.289582085,-1.1625278408924933,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
58,58,0.14428631279999998,0,0.3653544762532963,0.2300334005,-1.3562643076460077,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
59,59,0.0564691274,0,0.16416739028469274,0.26512083399999997,-1.2436209368667637,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
60,60,0.6910272701000001,0,1.1007319090896173,0.2196440594,-1.3992498222885843,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
61,61,0.06490303900000001,0,0.1961894298878081,0.23936457879999998,-1.315648359706791,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
62,62,0.2087736793,1,0.4509811397361906,0.2428795494,-1.3049405384786743,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
63,63,0.0,1,-1.045573365050051,0.2513317566,-1.2770938926618167,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
64,64,0.37242974030000003,1,0.6469338080842726,0.2319198652,-1.3449663879725458,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
65,65,0.004689018400000001,0,-0.4217426324123841,0.23167804879999998,-1.3487132476358574,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
66,66,0.019521076499999998,1,-0.14324608235604475,0.2380087061,-1.3192513583758878,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
67,67,0.1747220489,1,0.4045863167266624,0.276316718,-1.1989764181275424,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
68,68,0.13293160240000002,0,0.34647383347765265,0.2724272598,-1.220994476720509,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
69,69,0.114453858,1,0.3121721948726664,0.21955075940000002,-1.4073484820119917,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
70,70,0.9913774261,0,1.4942361611986938,0.2420605773,-1.3084931532238755,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
71,71,0.2864005968,1,0.5423340921345803,0.23501961649999997,-1.330164457897037,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
72,72,0.2340716236,1,0.4839282881881433,0.271832671,-1.2273951462080277,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
73,73,0.0044003628999999995,1,-0.4292874328783651,0.2769636444,-1.195878142625209,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
74,74,0.0047701933,1,-0.4185165061873373,0.2625006141,-1.250203809409637,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
75,75,0.3086347779,1,0.5687573575509594,0.23644711149999997,-1.322871564919826,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
76,76,0.1475163766,0,0.3706220065482248,0.2356403598,-1.3265091924010173,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
77,77,0.0763864309,1,0.23144669471053764,0.221197797,-1.395234682709603,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
78,78,0.0047656311,1,-0.41959139602498896,0.2187854082,-1.4114326580293841,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
79,79,0.3948691632,1,0.6714029519793668,0.2183326873,-1.4155405141103292,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
80,80,0.1327545116,1,0.34438371052723155,0.23310529600000002,-1.341238315663145,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
81,81,0.0334383096,1,0.01772257300600636,0.27463370859999997,-1.2146434424771724,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
82,82,0.9351712026000001,1,1.385989216152445,0.2723409309,-1.2241885423075225,-1.4805147099935907,3.4904285153900982,3.4904285153900982,4.0,0.20930123564048939,0.02480222779243824,0.02423715035486022,0.22340020192020865,0.2
83,83,0.0013353328,1,-0.523045406932098,0.1558992221,-1.6439765317756017,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
84,84,0.0079950511,1,-0.3370800457014623,0.17628720690000002,-1.5468183215209732,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
85,85,0.0230477082,1,-0.08971295841000257,0.17844145530000002,-1.5368866789339588,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
86,86,0.043181600300000005,1,0.09169014666258528,0.1682649014,-1.5935179020844017,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
87,87,0.01068781,1,-0.2813055669356188,0.18858236190000002,-1.5126992697150137,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
88,88,0.021455725,1,-0.11544662657653383,0.1644750426,-1.6043811913505936,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
89,89,0.0041541869,1,-0.43469155163736267,0.1685867532,-1.5854921616631463,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
90,90,0.0426735693,1,0.08872449626835162,0.1685867532,-1.5854921616631463,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
91,91,0.0086491938,1,-0.3235633264722409,0.1772991611,-1.5418334899661823,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
92,92,0.0443633353,1,0.09861318043930227,0.1806785339,-1.5271043583048372,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
93,93,0.013457871100000001,0,-0.22437359598845566,0.1573625391,-1.6352743362123827,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
94,94,0.0131894789,0,-0.23043555110347566,0.1573625391,-1.6352743362123827,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
95,95,0.0011739808,1,-0.5320977617714207,0.1652449272,-1.5989259604728694,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
96,96,0.029526356400000002,1,-0.02166148258488763,0.2058552189,-1.4623947334078513,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
97,97,0.0059883262,1,-0.387548274792301,0.19493521309999998,-1.503267542611464,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
98,98,0.0,1,-1.045573365050051,0.21368793100000005,-1.440704882926075,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
99,99,0.0781979448,1,0.23448155025205644,0.1583774608,-1.6210400368308102,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
100,100,0.051068117,1,0.13827438810840467,0.1935542913,-1.507966638098062,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
101,101,0.9928084147,1,1.5063719378554932,0.1950292239,-1.4962805275181985,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
102,102,0.42961304009999995,1,0.7228753309227305,0.1950292239,-1.4962805275181985,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
103,103,1.0,0,1.894713255694383,0.1583409664,-1.62669424376883,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
104,104,0.0408316208,1,0.07390741783283833,0.1755197414,-1.5594514820795382,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
105,105,0.023071841699999998,1,-0.08872449626835148,0.1755197414,-1.5594514820795382,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
106,106,0.5807080582999999,1,0.9415447539578888,0.15990734939999998,-1.615437184694201,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
107,107,0.11378261070000001,0,0.3111386653899225,0.200698013,-1.4825215679870152,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
108,108,0.1793137222,1,0.4088640476779085,0.200698013,-1.4825215679870152,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
109,109,0.0499668958,1,0.12734850433606967,0.2120175925,-1.4449886482098762,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
110,110,0.031783008599999996,1,-0.004922699132904636,0.17063442010000002,-1.574947524386779,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
111,111,0.014930851699999999,1,-0.2112672822340144,0.17063442010000002,-1.574947524386779,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
112,112,0.7445294403,1,1.1489195402623449,0.2075411339,-1.458001707310104,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
113,113,0.0833169393,1,0.2466428964844375,0.17162065640000002,-1.5671524641665433,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
114,114,0.0073809795,0,-0.3506586348668028,0.18116140690000002,-1.5222675159252828,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
115,115,0.0073625705,0,-0.3517057925724289,0.1847155494,-1.5174660271181462,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
116,116,0.1891705722,1,0.4217426324123841,0.2099011762,-1.449299095336695,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
117,117,0.0,1,-1.045573365050051,0.20837575239999998,-1.4536366398709542,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
118,118,0.3077682137,1,0.5676003595985073,0.1627165019,-1.6098845901310652,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
119,119,0.092191784,0,0.2700561629561143,0.1757610002,-1.5518418883707907,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
120,120,0.019065833799999998,1,-0.15021243572553386,0.19898093579999998,-1.4893658041644768,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
121,121,0.1052515894,1,0.2925906840568909,0.17895595890000002,-1.5319771935919828,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
122,122,0.017919498500000002,1,-0.16516536491991615,0.203546476,-1.475746082200174,-1.7886015145208365,3.4904285153900982,3.4904285153900982,4.0,0.17707029022448817,0.02480222779243824,0.02423715035486022,0.19273046686468764,0.2
